timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1638263256221,1386.946354958131,124.522705078125
1638263256355,,124.45977783203125
1638263256356,1392.5233489718019,
1638263256445,,124.57901000976562
1638263256449,1386.946354958131,
1638263256580,,124.57571411132812
1638263256581,1392.5233489718019,
1638263256670,,124.62869262695312
1638263256671,1398.1264996103264,
1638263256762,1403.755896041906,124.63201904296875
1638263256850,,124.68832397460938
1638263256851,1415.0942568678886,
1638263256985,,124.70155334472656
1638263257030,1420.803885010623,
1638263257076,,124.75785827636719
1638263257077,1432.3040375991832,
1638263257165,,124.87046813964844
1638263257166,1443.9140799131649,
1638263257300,,124.81416320800781
1638263257301,1461.5384347340064,
1638263257390,,124.90028381347656
1638263257391,1479.418821718086,
1638263257480,,124.84397888183594
1638263257482,1497.5611053656396,
1638263257616,1503.6675680011615,124.93009948730469
1638263257705,,124.90360260009766
1638263257706,1503.6675680011615,
1638263257795,,124.85391235351562
1638263257796,1503.6675680011615,
1638263257885,,124.87379455566406
1638263257886,1503.6675680011615,
1638263258021,1503.6675680011615,124.85061645507812
1638263258156,1497.5611053656396,124.84729766845703
1638263258201,1485.4368502238176,124.85061645507812
1638263258335,,124.86717224121094
1638263258336,1473.4299482966853,
1638263258426,,124.84729766845703
1638263258427,1461.5384347340064,
1638263258516,1426.540366567773,124.85061645507812
1638263258651,1403.755896041906,124.74130249023438
1638263258741,1386.946354958131,124.80422973632812
1638263258831,1381.3954277281036,124.74462890625
1638263258965,,124.82080078125
1638263258966,1370.3702917151372,
1638263259056,1370.3702917151372,124.83404541015625
1638263259146,1359.4470426958273,124.92347717285156
1638263259281,1359.4470426958273,124.94335174560547
1638263259370,,125.0162124633789
1638263259371,1359.4470426958273,
1638263259461,1364.8961400384774,125.12550354003906
1638263259596,,125.15199279785156
1638263259597,1364.8961400384774,
1638263259685,,125.14537811279297
1638263259686,1370.3702917151372,
1638263259775,,125.12218475341797
1638263259779,1381.3954277281036,
1638263259866,1392.5233489718019,125.20500183105469
1638263260001,1403.755896041906,125.28118133544922
1638263260091,1420.803885010623,125.31761169433594
1638263260181,1455.6355719193753,125.22817993164062
1638263260315,,125.28118133544922
1638263260316,1473.4299482966853,
1638263260407,1491.4841503068094,125.38383483886719
1638263260496,,125.33748626708984
1638263260497,1509.8039250976992,
1638263260630,,125.30767822265625
1638263260631,1515.970571917542,
1638263260721,1515.970571917542,125.38383483886719
1638263260811,1522.1673598606994,125.41696166992188
1638263260946,,125.423583984375
1638263260947,1528.3949663551552,
1638263261081,1522.1673598606994,125.34078979492188
1638263261126,,125.36065673828125
1638263261130,1522.1673598606994,
1638263261261,1509.8039250976992,125.38383483886719
1638263261351,1491.4841503068094,125.34740447998047
1638263261440,,125.31429290771484
1638263261441,1473.4299482966853,
1638263261576,,125.30104064941406
1638263261577,1455.6355719193753,
1638263261665,,125.30767822265625
1638263261666,1432.3040375991832,
1638263261755,,125.2414321899414
1638263261756,1420.803885010623,
1638263261890,,125.29441833496094
1638263261891,1409.4118635382276,
1638263261980,,125.31761169433594
1638263261981,1403.755896041906,
1638263262071,1398.1264996103264,125.29773712158203
1638263262161,,125.36727905273438
1638263262162,1386.946354958131,
1638263262296,1381.3954277281036,125.34078979492188
1638263262385,1381.3954277281036,125.45339965820312
1638263262475,,125.45671081542969
1638263262476,1381.3954277281036,
1638263262610,,125.6289291381836
1638263262611,1381.3954277281036,
1638263262701,1381.3954277281036,125.55274963378906
1638263262835,,125.6488037109375
1638263262836,1386.946354958131,
1638263262925,,125.6289291381836
1638263262926,1398.1264996103264,
1638263263016,1409.4118635382276,125.67861938476562
1638263263106,1432.3040375991832,125.698486328125
1638263263241,1449.7606547438197,125.6488037109375
1638263263332,1467.4698563337781,125.69517517089844
1638263263421,1485.4368502238176,125.70178985595703
1638263263557,1491.4841503068094,125.70842742919922
1638263263645,,125.76805114746094
1638263263690,1497.5611053656396,
1638263263735,,125.76141357421875
1638263263737,1503.6675680011615,
1638263263870,,125.72498321533203
1638263263871,1503.6675680011615,
1638263264006,1503.6675680011615,125.76805114746094
1638263264050,,125.6686782836914
1638263264051,1503.6675680011615,
1638263264141,,125.73492431640625
1638263264142,1491.4841503068094,
1638263264276,,125.73159790039062
1638263264277,1485.4368502238176,
1638263264365,,125.67529296875
1638263264411,1473.4299482966853,
1638263264455,,125.61237335205078
1638263264501,1455.6355719193753,
1638263264591,,125.65544128417969
1638263264592,1432.3040375991832,
1638263264681,,125.6488037109375
1638263264682,1420.803885010623,
1638263264770,,125.60905456542969
1638263264771,1409.4118635382276,
1638263264905,,125.58917999267578
1638263264907,1398.1264996103264,
1638263264996,1386.946354958131,125.6488037109375
1638263265085,,125.70178985595703
1638263265086,1381.3954277281036,
1638263265221,1381.3954277281036,125.72166442871094
1638263265310,,125.76805114746094
1638263265311,1375.8700254619196,
1638263265400,,125.81109619140625
1638263265401,1370.3702917151372,
1638263265536,1370.3702917151372,125.78128814697266
1638263265625,,125.79784393310547
1638263265626,1381.3954277281036,
1638263265715,,125.8475341796875
1638263265716,1386.946354958131,
1638263265850,,125.88395690917969
1638263265851,1398.1264996103264,
1638263265940,,125.96345520019531
1638263265941,1409.4118635382276,
1638263266030,,125.96675872802734
1638263266031,1420.803885010623,
1638263266120,,125.96014404296875
1638263266121,1438.0952413606535,
1638263266300,,125.95681762695312
1638263266301,1461.5384347340064,
1638263266346,1473.4299482966853,125.9237060546875
1638263266481,1479.418821718086,125.94358825683594
1638263266615,,125.95352172851562
1638263266616,1491.4841503068094,
1638263266661,1497.5611053656396,125.99989318847656
1638263266750,,125.93364715576172
1638263266751,1497.5611053656396,
1638263266885,,125.9005126953125
1638263266886,1491.4841503068094,
1638263266976,1491.4841503068094,125.8475341796875
1638263267065,,125.8707046508789
1638263267066,1479.418821718086,
1638263267202,1467.4698563337781,125.83427429199219
1638263267291,,125.84420776367188
1638263267292,1449.7606547438197,
1638263267380,,125.82103729248047
1638263267381,1426.540366567773,
1638263267515,,125.80116271972656
1638263267516,1403.755896041906,
1638263267605,,125.76473236083984
1638263267606,1375.8700254619196,
1638263267696,1359.4470426958273,125.71504211425781
1638263267830,,125.73823547363281
1638263267831,1348.623918108385,
1638263267921,,125.66206359863281
1638263267923,1337.899640238259,
1638263268010,,125.78790283203125
1638263268011,1327.272750287017,
1638263268146,1321.9953812312326,125.81439971923828
1638263268236,1316.742037411725,125.83759307861328
1638263268325,,125.81771850585938
1638263268326,1316.742037411725,
1638263268416,1316.742037411725,125.92039489746094
1638263268551,1321.9953812312326,125.91377258300781
1638263268640,,126.01974487304688
1638263268641,1321.9953812312326,
1638263268731,1332.5740054751034,126.00982666015625
1638263268867,,126.02638244628906
1638263268868,1348.623918108385,
1638263268956,1364.8961400384774,125.93364715576172
1638263269045,,126.03631591796875
1638263269046,1381.3954277281036,
1638263269225,,126.04625701904297
1638263269226,1398.1264996103264,
1638263269270,,126.07275390625
1638263269271,1420.803885010623,
1638263269360,,126.02306365966797
1638263269361,1438.0952413606535,
1638263269540,,126.05619812011719
1638263269541,1443.9140799131649,
1638263269585,,126.03631591796875
1638263269586,1449.7606547438197,
1638263269675,,126.01644897460938
1638263269676,1449.7606547438197,
1638263269765,,125.97339630126953
1638263269766,1449.7606547438197,
1638263269901,1443.9140799131649,126.05287170410156
1638263269991,1432.3040375991832,125.96014404296875
1638263270080,,125.95352172851562
1638263270125,1420.803885010623,
1638263270215,,125.88395690917969
1638263270216,1403.755896041906,
1638263270305,,125.90715026855469
1638263270306,1386.946354958131,
1638263270395,,125.83759307861328
1638263270440,1359.4470426958273,
1638263270530,,125.73159790039062
1638263270531,1337.899640238259,
1638263270621,1306.3063175296468,125.75479125976562
