timestamp,bluetooth_le-F1:5F:C5:86:3E:30-Resistance-1,bluetooth_le-F1:5F:C5:86:3E:30-Humidity-0
1637996705312,196.2616778698663,
1637996705401,,113.26839447021484
1637996705402,190.69768287737128,
1637996705537,,113.21208953857422
1637996705538,186.5585126786544,
1637996705626,,113.24520111083984
1637996705627,186.5585126786544,
1637996705716,,113.23196411132812
1637996705717,187.93503313940778,
1637996705851,,113.18228149414062
1637996705852,192.0838256441257,
1637996705941,,113.1756591796875
1637996705942,196.2616778698663,
1637996706031,,113.10609436035156
1637996706033,207.54716234217366,
1637996706166,,113.09947967529297
1637996706167,220.50058943095416,
1637996706256,,113.10279846191406
1637996706257,233.7349486216043,
1637996706347,,113.05642700195312
1637996706348,250.3052500137855,
1637996706436,,113.10279846191406
1637996706438,264.19754144022954,
1637996706571,,113.1325912475586
1637996706616,279.99998397827244,
1637996706662,,113.21540832519531
1637996706663,294.5638439466953,
1637996706751,,113.07628631591797
1637996706752,312.8205357688906,
1637996706886,,113.20877075195312
1637996706887,333.3333333333333,
1637996706976,,113.27833557128906
1637996706978,356.29139601653634,
1637996707067,,113.27833557128906
1637996707068,381.91632522962715,
1637996707246,,113.31146240234375
1637996707248,412.41379785027436,
1637996707291,,113.28495025634766
1637996707293,440.2250463808651,
1637996707381,,113.36112976074219
1637996707382,462.8571378124004,
1637996707516,,113.4041976928711
1637996707517,486.2118955858545,
1637996707606,,113.38761901855469
1637996707607,508.10012069228895,
1637996707697,526.0804877418584,113.46711730957031
1637996707787,,113.46050262451172
1637996707788,542.1686544527705,
1637996707921,,113.47373962402344
1637996707922,556.2310268216803,
1637996708011,,113.47373962402344
1637996708014,568.1470334891222,
1637996708101,,113.52342224121094
1637996708102,577.8120282542552,
1637996708237,,113.59628295898438
1637996708239,585.1393469598327,
1637996708326,,113.55986022949219
1637996708327,592.534995739256,
1637996708417,597.5038854881469,113.59628295898438
1637996708552,602.5039305719853,113.68572235107422
1637996708641,,113.72215270996094
1637996708643,607.5352961259179,
1637996708731,,113.63603210449219
1637996708777,612.5984281869496,
1637996708866,,113.59297180175781
1637996708867,617.6935310496627,
